Unnamed: 0,user_id,result,visual_authenticity_result,image_integrity_result,face_detection_result,image_quality_result,created_at,supported_document_result,conclusive_document_quality_result,colour_picture_result,data_validation_result,data_consistency_result,data_comparison_result,attempt_id,police_record_result,compromised_document_result,properties,sub_result
153566,f88e7342fac94024b58ba97ea864dec9,clear,clear,clear,clear,clear,4/8/2017 16:47,clear,,,,,,bb0225522d1f4be2a7d22e6fe0865c88,clear,,"{'issuing_date': '2014-07-23', 'document_type': 'driving_licence', 'issuing_country': 'PRT'}",clear
,,,,,,,,,,,,,,,,,,
131157,4c3a9cd937944effae5b564dcf6df309,clear,clear,clear,clear,clear,29/8/2017 9:40,clear,clear,clear,clear,,,7eacad09ffd6406d80027d4bfd8e8692,clear,,"{'gender': 'Female', 'issuing_date': '2015-06-18', 'document_type': 'driving_licence', 'date_of_expiry': '2019-01-23', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
130634,1e3aaf9a615b4c17aed81acfecdb61c5,consider,,consider,,unidentified,29/8/2017 19:45,clear,,,,,,8fc14396accf497093eb541185a99213,,,{},rejected
,,,,,,,,,,,,,,,,,,
149808,c890503a72544ae6bd8a80ad3a09a0a8,clear,clear,clear,clear,clear,9/8/2017 19:05,clear,,,clear,clear,,49a4c7ccc2ed4871a78f2ada1c0352e7,clear,,"{'gender': 'Male', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2027-12-27', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
37812,52ff57d026b24a99ae22e031d60c1f3b,clear,clear,clear,clear,clear,6/8/2017 11:31,clear,,,clear,clear,,03aa58b1a34842588f064979ea3c72f1,clear,,"{'gender': 'Male', 'nationality': 'CHE', 'document_type': 'national_identity_card', 'date_of_expiry': '2021-09-12', 'issuing_country': 'CHE'}",clear
,,,,,,,,,,,,,,,,,,
152022,1325dde6951c43dd96f1efa731a2e4c5,clear,clear,clear,clear,clear,6/8/2017 23:02,clear,,,clear,,,c67449b8415241ce946422c18fadbd69,clear,,"{'gender': 'Female', 'issuing_date': '2017-03-25', 'document_type': 'driving_licence', 'date_of_expiry': '2027-03-24', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
57537,40ffdcde803948d9937e1be406678521,clear,clear,clear,clear,clear,3/8/2017 9:42,clear,,,clear,clear,,c953be5ab89640b1936c809be49115c2,clear,,"{'gender': 'Male', 'nationality': 'POL', 'document_type': 'national_identity_card', 'date_of_expiry': '2024-07-22', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
130881,5b9cd9c0c3c04429b2d289d48929d0ae,clear,clear,clear,clear,clear,29/8/2017 17:44,clear,clear,clear,clear,,,71f872fc33cb4af3b2dfe87227b790d2,clear,,"{'issuing_date': '2017-08-05', 'document_type': 'driving_licence', 'date_of_expiry': '2019-08-04', 'issuing_country': 'IRL'}",clear
,,,,,,,,,,,,,,,,,,
37859,228f33512e9542859ff53b9c1b9fddf1,clear,clear,clear,clear,clear,6/8/2017 11:41,clear,,,clear,clear,,29a9adf3dfa046ffaeabe05751e36bbf,clear,,"{'gender': 'Male', 'issuing_date': '2010-05', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
151768,68527c95be234edfb064ec1a998eeed3,clear,clear,clear,clear,clear,7/8/2017 12:41,clear,,,clear,,,8f4e78293b8f4d818cb2e328a073ab4d,clear,,"{'gender': 'Male', 'issuing_date': '2007-11-23', 'document_type': 'driving_licence', 'date_of_expiry': '2017-08-23', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
39509,87a6146f3ad44e7e8d8957e9c057a956,clear,clear,clear,clear,clear,21/8/2017 4:11,clear,clear,clear,clear,,,761427f64dd349c29c490f5f0193691e,clear,,"{'gender': 'Male', 'issuing_date': '2013-11-12', 'document_type': 'driving_licence', 'date_of_expiry': '2023-11-11', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
151439,29e77062fff344a2977fe8136ad677b8,clear,clear,clear,clear,clear,7/8/2017 19:54,clear,,,clear,clear,,5487409bbc244eba99b376901bb07840,clear,,"{'gender': 'Male', 'nationality': 'POL', 'document_type': 'national_identity_card', 'date_of_expiry': '2023-03-11', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
129569,2929568e365241ab8914ba93b1bc7e00,clear,clear,clear,clear,clear,30/8/2017 17:09,clear,clear,clear,clear,clear,,916773193abe45589e41002484740f29,clear,,"{'gender': 'Male', 'issuing_date': '2013-08', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
135607,f74fa050ed6a42c3bc7eff5490a6a096,clear,clear,clear,clear,clear,25/8/2017 6:20,clear,clear,clear,clear,,,077d41b2f619480f860954f27cf55b8b,,,"{'gender': 'Female', 'document_type': 'driving_licence', 'issuing_state': 'OR', 'date_of_expiry': '2021-02-03', 'issuing_country': 'USA'}",clear
,,,,,,,,,,,,,,,,,,
151623,ea1d2472a0064ed89c400fa03fe26bec,clear,clear,clear,clear,clear,7/8/2017 16:46,clear,,,clear,clear,,93d0587a4d264ad2b4ad6cce2c2485c2,,,"{'gender': 'Male', 'nationality': 'SVN', 'document_type': 'national_identity_card', 'date_of_expiry': '2025-08-03', 'issuing_country': 'SVN'}",clear
,,,,,,,,,,,,,,,,,,
153463,c019eaf9abcb4cb3aca7929303732e9a,clear,clear,clear,clear,clear,4/8/2017 15:33,clear,,,clear,clear,,2e275e2ce4034d22bf4a79d47af303c2,clear,,"{'gender': 'Female', 'nationality': 'ESP', 'document_type': 'national_identity_card', 'date_of_expiry': '2022-07-11', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
45983,d1eecb3f733c4a919271ca17cad8e24b,clear,clear,clear,clear,clear,10/8/2017 11:15,clear,,,clear,clear,,b56c620eca0a4b1b84d422afd24810d5,clear,,"{'gender': 'Male', 'nationality': 'CAN', 'document_type': 'passport', 'date_of_expiry': '2025-07-29', 'issuing_country': 'CAN'}",clear
,,,,,,,,,,,,,,,,,,
130360,77ae96c08bb945a2adf29e73f717e7fd,clear,clear,clear,clear,clear,30/8/2017 5:27,clear,clear,clear,clear,clear,,39e63955f8d947cb95bab3bb41da5c04,clear,,"{'gender': 'Male', 'issuing_date': '2015-03', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
151599,af342812c6074d93997734fb1f2a9950,clear,clear,clear,clear,clear,7/8/2017 16:30,clear,,,clear,clear,,23d8b929addd4aa3915419126b9d3a48,clear,,"{'gender': 'Female', 'nationality': 'POL', 'document_type': 'national_identity_card', 'date_of_expiry': '2024-02-20', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
137406,90c0042b1f564f58b6a1e4d2ab093bba,consider,,consider,,unidentified,23/8/2017 20:04,clear,,,,,,53b50b4d64fc4e229f3266af8e11134d,,,{},rejected
,,,,,,,,,,,,,,,,,,
134832,49b3f417561848d0845b55c15d9ab6ef,consider,,consider,,unidentified,25/8/2017 19:50,clear,,,,,,7bdc4875339743bfbc023753c3e9f544,,,{},rejected
,,,,,,,,,,,,,,,,,,
142422,8a0bc1237f35460687699d69367693c0,clear,clear,clear,clear,clear,18/8/2017 17:50,clear,clear,clear,clear,clear,,39e8c4d9aff645c6aede79eff5bd1c71,clear,,"{'gender': 'Female', 'nationality': 'ITA', 'document_type': 'passport', 'date_of_expiry': '2020-04-13', 'issuing_country': 'ITA'}",clear
,,,,,,,,,,,,,,,,,,
37200,f22edbac65ef4d58b7b2dacdb9f22cd6,clear,clear,clear,clear,clear,4/8/2017 11:56,clear,,,clear,clear,,2ca63d04b0894cf1bf9bd3eb4c373c5d,clear,,"{'gender': 'Male', 'nationality': 'ESP', 'document_type': 'national_identity_card', 'date_of_expiry': '2020-01-26', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
149111,ec08701d39fb444392cfb8873767da35,clear,clear,clear,clear,clear,10/8/2017 16:05,clear,,,clear,clear,,9495c0562b524543b7e1cc5282dda185,clear,,"{'gender': 'Female', 'nationality': 'IND', 'document_type': 'passport', 'date_of_expiry': '2025-11-18', 'issuing_country': 'IND'}",clear
,,,,,,,,,,,,,,,,,,
151141,38edbf21e1b949299dd379dfe8d28ecb,clear,clear,clear,clear,clear,8/8/2017 16:12,clear,,,clear,,,cbf5d9681bbd47fda1223839ac3ae619,clear,,"{'gender': 'Female', 'document_type': 'national_identity_card', 'date_of_expiry': '2021-01-10', 'issuing_country': 'PRT'}",clear
,,,,,,,,,,,,,,,,,,
135995,fc36bdb3e4f9483b91932c78716c3f1d,clear,clear,clear,clear,clear,24/8/2017 18:21,clear,clear,clear,clear,clear,,c0880cc37f544f148c9eb7ff44b0b562,clear,,"{'gender': 'Female', 'nationality': 'LTU', 'document_type': 'passport', 'date_of_expiry': '2023-07-08', 'issuing_country': 'LTU'}",clear
,,,,,,,,,,,,,,,,,,
149868,537179e2aa094a1da085690c23b82d43,clear,clear,clear,clear,clear,9/8/2017 19:44,clear,,,clear,clear,,3207e27ee804420fa43a09a9e931a9a4,clear,,"{'gender': 'Male', 'nationality': 'POL', 'document_type': 'national_identity_card', 'date_of_expiry': '2026-01-07', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
130574,e1c1ee665d9541748f8b86ac8f787fb7,clear,clear,clear,clear,clear,29/8/2017 18:24,clear,clear,clear,clear,clear,,62f7432804c84a49a44a3b8f83218b2e,clear,,"{'gender': 'Male', 'nationality': 'LTU', 'document_type': 'national_identity_card', 'date_of_expiry': '2019-02-21', 'issuing_country': 'LTU'}",clear
,,,,,,,,,,,,,,,,,,
137426,b02ecf7da6564fb0abcccf41c934665c,consider,,consider,,unidentified,23/8/2017 20:15,clear,,,,,,c12cd60463664303a1a73bcf38a6e419,,,{},rejected
,,,,,,,,,,,,,,,,,,
48995,a4e0a257c03f4d81a116add42e2982f8,consider,,consider,,unidentified,18/8/2017 19:00,clear,,,,,,5b0557a8cb824ae08245c4beca3efd3a,,,{},rejected
,,,,,,,,,,,,,,,,,,
36730,681574cfa7d84c6d82a33a4d9402fff5,clear,clear,clear,clear,clear,3/8/2017 11:52,clear,,,clear,,,684d6a38d52f44f5b80ce53328c79a41,clear,,"{'gender': 'Male', 'issuing_date': '2017-07-26', 'document_type': 'driving_licence', 'date_of_expiry': '2027-07-25', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
146107,7866b87c6bdb4068bbd0ed300ef0caa5,clear,clear,clear,clear,clear,14/8/2017 12:02,clear,clear,clear,clear,,,471f17dff1724e26938a78c02ebdd70a,clear,,"{'gender': 'Male', 'issuing_date': '2016-03-11', 'document_type': 'driving_licence', 'date_of_expiry': '2026-03-10', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
36415,882c5ff9e37a44d39bb5fcdf72fe9698,consider,,consider,,unidentified,3/8/2017 7:39,clear,,,,,,ce936de39059457086971c9892eff2b1,,,{},rejected
,,,,,,,,,,,,,,,,,,
148787,2eb167c81f7048afa81a9030a25941c5,clear,clear,clear,clear,clear,11/8/2017 10:15,clear,,,clear,clear,,6a77c575056a491a87f4d914bf957100,clear,,"{'gender': 'Female', 'nationality': 'LTU', 'document_type': 'national_identity_card', 'date_of_expiry': '2020-10-12', 'issuing_country': 'LTU'}",clear
,,,,,,,,,,,,,,,,,,
48354,e43839900911411184e9046ecfcea4c7,consider,,consider,,unidentified,16/8/2017 18:50,clear,,,,,,57d988c195ac4eb0a97fdb0ab8daf174,,,{},rejected
,,,,,,,,,,,,,,,,,,
151172,f530a35334c84093b9915f1cdb2366da,clear,clear,clear,clear,clear,8/8/2017 16:25,clear,,,clear,clear,,7df01551107f480c8c0e69eba62330a7,clear,,"{'gender': 'Female', 'issuing_date': '2017-03', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
154077,a2b06fe3425b405c9e0f8b32fba6d89a,clear,clear,clear,clear,clear,3/8/2017 18:11,clear,,,clear,clear,,c5bf1c5baa0d451b9bfffa7063e7efdd,clear,,"{'gender': 'Male', 'nationality': 'IRL', 'document_type': 'passport', 'date_of_expiry': '2018-07-01', 'issuing_country': 'IRL'}",clear
,,,,,,,,,,,,,,,,,,
46370,3657d63bc80b4b438bb21fcecaf16ba7,clear,clear,clear,clear,clear,10/8/2017 20:05,clear,,,clear,clear,,fc96aa5d4b0444fc886bf8d60e43cc70,clear,,"{'gender': 'Female', 'nationality': 'POL', 'document_type': 'national_identity_card', 'date_of_expiry': '2023-10-08', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
128219,b3d079f0bf6d4af2ae582758f6bce7e9,clear,clear,clear,clear,clear,31/8/2017 12:59,clear,clear,clear,clear,clear,,613897c9220a41c98229ae0d3b204f1a,clear,,"{'gender': 'Male', 'nationality': 'PRT', 'document_type': 'national_identity_card', 'date_of_expiry': '2021-10-06', 'issuing_country': 'PRT'}",clear
,,,,,,,,,,,,,,,,,,
144009,36261228f47c4743960512719bc5dea0,clear,clear,clear,clear,clear,16/8/2017 15:43,clear,clear,clear,clear,,,6baa9059374f48e3a339b2d75c2ecb84,clear,,"{'issuing_date': '2016-07-16', 'document_type': 'driving_licence', 'date_of_expiry': '2026-07-15', 'issuing_country': 'IRL'}",clear
,,,,,,,,,,,,,,,,,,
146726,1ce605336ff54259a0162a7f009ad50b,clear,clear,clear,clear,clear,13/8/2017 18:40,clear,,,clear,clear,,5a9f9522c5cd4a48b3daa9876a588aac,clear,,"{'gender': 'Male', 'nationality': 'FRA', 'document_type': 'passport', 'date_of_expiry': '2018-10-23', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
141074,e866396cfec048dcbddef6b888f9c255,clear,clear,clear,clear,clear,20/8/2017 14:49,clear,clear,clear,clear,clear,,3be03cc23a634fc5a9c61225741b50db,clear,,"{'gender': 'Female', 'nationality': 'DNK', 'document_type': 'passport', 'date_of_expiry': '2025-04-07', 'issuing_country': 'DNK'}",clear
,,,,,,,,,,,,,,,,,,
155191,f752482b0a33412f9c150280ee0cdded,clear,clear,clear,clear,clear,2/8/2017 19:12,clear,,,clear,clear,,6a8b0bf300a74969a36fee997047ed5c,clear,,"{'gender': 'Male', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2021-11-15', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
47293,1fa3793ab9f7448abda2d08ccc14177e,clear,clear,clear,clear,clear,14/8/2017 6:18,clear,,,clear,clear,,175dbe905a794facb637d9915eb52d0f,clear,,"{'gender': 'Male', 'nationality': 'HRV', 'document_type': 'national_identity_card', 'date_of_expiry': '2022-03-20', 'issuing_country': 'HRV'}",clear
,,,,,,,,,,,,,,,,,,
131718,7348a05fd0934c01b8bc88fcbc0a1c69,clear,clear,clear,clear,clear,28/8/2017 19:19,clear,clear,clear,,,,e6b1011016df457eadc062037e454fe3,clear,,"{'issuing_date': '2010-08-05', 'document_type': 'driving_licence', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
48363,4ba5481eabd84dc2bd9b82dff61d2c26,consider,,consider,,unidentified,16/8/2017 19:19,clear,,,,,,e420a602db944b979b1d641227f938f4,,,{},rejected
,,,,,,,,,,,,,,,,,,
36994,5434df004d3d4e21a2a6bdd79878d517,clear,clear,clear,clear,clear,4/8/2017 9:33,clear,,,clear,clear,,dc941282b2fc4daeb1e07b67188eccc4,clear,,"{'gender': 'Female', 'nationality': 'ESP', 'document_type': 'national_identity_card', 'date_of_expiry': '2021-01-04', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
38210,cd9bfe6561134205bbc560b20e24486e,clear,clear,clear,clear,clear,7/8/2017 11:47,clear,,,clear,,,29f0c5f76b21452b85b988207cc7d372,,,"{'gender': 'Male', 'document_type': 'residence_permit', 'date_of_expiry': '2018-05-31', 'issuing_country': 'NOR'}",clear
,,,,,,,,,,,,,,,,,,
127521,0b677d16a072467eb95dd396e25840d9,clear,clear,clear,clear,clear,31/8/2017 22:38,clear,clear,clear,clear,clear,,344fecf0bcbc42e3a8bd92bc469e1ddd,clear,,"{'gender': 'Male', 'nationality': 'TWN', 'document_type': 'passport', 'date_of_expiry': '2024-06-26', 'issuing_country': 'TWN'}",clear
,,,,,,,,,,,,,,,,,,
131683,f5250d1ac6e1454c9b6b7d067eaff5c7,clear,clear,clear,clear,clear,28/8/2017 18:47,clear,clear,clear,clear,clear,,b8ea807d70b8488a97c30b5da8deda4a,clear,,"{'gender': 'Female', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2020-05-27', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
153397,c835775c51f347868c15198f7f7ee9d5,clear,clear,clear,clear,clear,4/8/2017 20:36,clear,,,clear,,,3ef3c274ae6140188243592ef322c145,clear,,"{'gender': 'Female', 'document_type': 'national_identity_card', 'date_of_expiry': '2025-10-15', 'issuing_country': 'LTU'}",clear
,,,,,,,,,,,,,,,,,,
137159,9ee2eb4f5eaf42d9b99203bf091d2686,clear,clear,clear,clear,clear,23/8/2017 21:19,clear,clear,clear,clear,clear,,b654dd942d3749e69e354123fba01449,clear,,"{'gender': 'Female', 'nationality': 'ESP', 'document_type': 'passport', 'date_of_expiry': '2021-05-04', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
137668,732ef89ba0f64b778bd61b14d3024f75,clear,clear,clear,clear,clear,23/8/2017 16:59,clear,clear,clear,,,,c008e207aa83471ca2f92708f3ad9675,clear,,"{'issuing_date': '2011-08-29', 'document_type': 'driving_licence', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
46648,cb1b38a41c5c476c90f9dcbd971b7212,clear,clear,clear,clear,clear,11/8/2017 21:00,clear,,,,,,21c81b4a947442abb3d87f3314a21366,,,"{'document_type': 'driving_licence', 'issuing_country': 'MAR'}",clear
,,,,,,,,,,,,,,,,,,
57497,27b91e15ba364265a24401d8811b36a4,clear,clear,clear,clear,clear,1/8/2017 11:16,clear,,,clear,clear,,72168987168745ae9792cadedaca6b4b,clear,,"{'gender': 'Female', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2021-08-16', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
138018,f20c03d7e70d4fdca9047441e863fea9,clear,clear,clear,clear,clear,23/8/2017 14:38,clear,clear,clear,clear,clear,,5cd26601f4d9480a8846bd78921d2ec1,clear,,"{'gender': 'Female', 'nationality': 'POL', 'document_type': 'national_identity_card', 'date_of_expiry': '2019-10-02', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
137832,92328b19829640ccaffd264a3a580c68,clear,clear,clear,clear,clear,23/8/2017 12:39,clear,clear,clear,clear,clear,,3d878c758d0546408574fc912e9a33f2,clear,,"{'gender': 'Male', 'nationality': 'IRL', 'document_type': 'passport', 'date_of_expiry': '2025-04-15', 'issuing_country': 'IRL'}",clear
,,,,,,,,,,,,,,,,,,
36775,0ab9d7d45ce849afa614032a7990fdbd,clear,clear,clear,clear,clear,4/8/2017 5:38,clear,,,clear,clear,,b0903f06b3fb4fe59412bbbc462d9bab,clear,,"{'gender': 'Female', 'nationality': 'KAZ', 'document_type': 'residence_permit', 'date_of_expiry': '2018-11-30', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
46211,4be4c25b086343268f9b863ed07328d8,clear,clear,clear,clear,clear,11/8/2017 8:46,clear,,,clear,clear,,c297dfb6d8eb45f1885a431f8e5a9561,clear,,"{'gender': 'Male', 'nationality': 'ESP', 'document_type': 'national_identity_card', 'date_of_expiry': '2024-06-30', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
141029,48019ccf94e64013b00a02cd52787132,clear,clear,clear,clear,clear,20/8/2017 13:56,clear,clear,clear,clear,clear,,2a796e316cf84ea68ebb1e0498e0a3d3,clear,,"{'gender': 'Male', 'nationality': 'PRT', 'document_type': 'passport', 'date_of_expiry': '2021-06-09', 'issuing_country': 'PRT'}",clear
,,,,,,,,,,,,,,,,,,
145994,3391b3f4d74940d58dead70c25e07f99,clear,clear,clear,clear,clear,14/8/2017 16:24,clear,clear,clear,clear,,,65fbb0a0cf5e4530a0e9d21ca4be5434,clear,,"{'issuing_date': '2017-01-24', 'document_type': 'driving_licence', 'date_of_expiry': '2032-01-24', 'issuing_country': 'GRC'}",clear
,,,,,,,,,,,,,,,,,,
37406,75bfe16bb7b54420aaec915025723f2f,clear,clear,clear,clear,clear,5/8/2017 9:20,clear,,,clear,clear,,876107f54d744cb5b4f4598daa0c0215,clear,,"{'gender': 'Female', 'nationality': 'ESP', 'document_type': 'passport', 'date_of_expiry': '2018-04-19', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
37704,ff03e84c1806406390b4492c8c89b7b0,clear,clear,clear,clear,clear,6/8/2017 9:27,clear,,,clear,clear,,a3f228ddf50e4faebcf4b6091355bd05,clear,,"{'gender': 'Male', 'nationality': 'POL', 'document_type': 'national_identity_card', 'date_of_expiry': '2019-06-24', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
140715,4d3a8fda58d64ed28e6b351a2bf7480e,clear,clear,clear,clear,clear,20/8/2017 15:12,clear,clear,clear,clear,clear,,520711be630f4595b0567ff1a7d5501e,clear,,"{'gender': 'Male', 'nationality': 'FRA', 'document_type': 'passport', 'date_of_expiry': '2023-09-22', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
142322,3b1da47670694295a54875d2bede0369,consider,,consider,,clear,18/8/2017 16:27,unidentified,,,,,,392e5705fdf84c26aebf451d04a86d8d,,,{},rejected
,,,,,,,,,,,,,,,,,,
136465,ba461ed4ffa84bdabe2c2646c63a2cac,clear,clear,clear,clear,clear,24/8/2017 12:22,clear,clear,clear,clear,clear,,bf4d343dbd984442a4766cb9932401f4,clear,,"{'gender': 'Male', 'nationality': 'ESP', 'document_type': 'passport', 'date_of_expiry': '2022-05-09', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
131434,80e9f01f89b14efebc57f5e56e392320,clear,clear,clear,clear,clear,29/8/2017 7:59,clear,clear,clear,clear,clear,,d4be81856b604852a6012839d580e44b,clear,,"{'gender': 'Female', 'nationality': 'IRL', 'document_type': 'passport', 'date_of_expiry': '2025-04-30', 'issuing_country': 'IRL'}",clear
,,,,,,,,,,,,,,,,,,
127851,27666f77008648b48b8b5904f8d90279,clear,clear,clear,clear,clear,31/8/2017 15:08,clear,clear,clear,clear,clear,,7b3ab08335a94cfa83e2e7d6d3b4bc6a,clear,,"{'gender': 'Male', 'nationality': 'CZE', 'document_type': 'national_identity_card', 'date_of_expiry': '2024-09-09', 'issuing_country': 'CZE'}",clear
,,,,,,,,,,,,,,,,,,
35978,b74d295d1162499aa082fa3f51ba4e56,clear,clear,clear,clear,clear,2/8/2017 7:51,clear,,,clear,clear,,1b15e1c5da284111971732c8beb260a5,,,"{'gender': 'Female', 'nationality': 'SVN', 'document_type': 'national_identity_card', 'date_of_expiry': '2026-08-17', 'issuing_country': 'SVN'}",clear
,,,,,,,,,,,,,,,,,,
150782,1ec3065593e04f29992f60a214a33cef,clear,clear,clear,clear,clear,8/8/2017 18:26,clear,,,clear,clear,,3b45ef667f554876b3d6c9312eb5dc34,,,"{'gender': 'Male', 'nationality': 'VEN', 'document_type': 'residence_permit', 'date_of_expiry': '2020-08-02', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
128022,d8ebd2eb963146f8baa519cfa76274f4,clear,clear,clear,clear,clear,31/8/2017 17:06,clear,clear,clear,clear,,,f64b87fa46c9439fbd6b8b4fbda37b23,clear,,"{'gender': 'Female', 'issuing_date': '2017-02-10', 'document_type': 'driving_licence', 'date_of_expiry': '2023-08-30', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
131994,14c6a5e0451a43ab9ce9e671afe7ec7b,consider,consider,clear,clear,clear,28/8/2017 16:46,clear,clear,clear,clear,clear,,c5341de104df47e28ed61829a3e833c0,clear,,"{'gender': 'Male', 'nationality': 'CHN', 'document_type': 'passport', 'date_of_expiry': '2022-07-03', 'issuing_country': 'CHN'}",suspected
,,,,,,,,,,,,,,,,,,
140490,61aa6112e7904af0bb790d9f9d61f878,clear,clear,clear,clear,clear,21/8/2017 11:01,clear,clear,clear,clear,clear,,648445ca02784bdba8b31d54eef8e5ce,clear,,"{'gender': 'Female', 'nationality': 'FRA', 'document_type': 'passport', 'date_of_expiry': '2023-04-10', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
151733,3bb28c74f8d8468580cd8abc9a809db2,clear,clear,clear,clear,clear,7/8/2017 12:08,clear,,,,,,b8d36249fd404b4c9efd603cffe4b81a,clear,,"{'issuing_date': '2003-03-03', 'document_type': 'driving_licence', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
155642,74e09730b285425a98923ee63a390956,clear,clear,clear,clear,clear,2/8/2017 12:22,clear,,,clear,,,dd7ceee019194f10af22598b2fbe8eaf,clear,,"{'issuing_date': '2012-04-02', 'document_type': 'driving_licence', 'date_of_expiry': '2022-04-02', 'issuing_country': 'ROU'}",clear
